SETTLEMENTDATE,REGIONID,TOTAL_SENT_OUT_ENERGY,TOTAL_EMISSIONS,CO2E_INTENSITY_INDEX
2013-10-22,TAS1,40231.355501,2.33740338,0.0001
2013-10-22,VIC1,133961.872984,160085.68592291,1.195
2013-10-23,NEM,517993.31054567,416689.80905968,0.8044
2013-10-23,NSW1,180291.530026,152177.79962379,0.8441
2013-10-23,QLD1,133529.86987366,110617.41153636,0.8284
2013-10-23,SA1,33691.715981,11836.34432282,0.3513
2013-10-23,TAS1,39769.861754,2.41513794,0.0001
2013-10-23,VIC1,130710.33291101,142055.83843877,1.0868
2013-10-24,NEM,512194.60177988,420879.13913022,0.8217
2013-10-24,NSW1,173424.843069,144309.81525819,0.8321
2013-10-24,QLD1,135351.68998788,111927.90218332,0.8269
2013-10-24,SA1,27997.31465101,14214.8943923,0.5077
2013-10-24,TAS1,41765.05802999,21.44027017,0.0005
2013-10-24,VIC1,133655.696042,150405.08702624,1.1253
2013-10-25,NEM,497141.67195226,416809.87125218,0.8384
2013-10-25,NSW1,170092.50641,141830.74643047,0.8338
2013-10-25,QLD1,129203.31247323,106617.16463087,0.8252
2013-10-25,SA1,26575.264912,16258.16526145,0.6118
2013-10-25,TAS1,40791.00866101,2.39729322,0.0001
2013-10-25,VIC1,130479.57949602,152101.39763617,1.1657
2013-10-26,NEM,455472.63252472,387153.18361964,0.85
2013-10-26,NSW1,146758.58594601,126195.2115039,0.8599
2013-10-26,QLD1,127201.7226377,104777.2889123,0.8237
2013-10-26,SA1,23755.351469,14501.08622443,0.6104
2013-10-26,TAS1,38644.524691,2.3653011,0.0001
2013-10-26,VIC1,119112.44778101,141677.23167791,1.1894
2013-10-27,NEM,447392.03359004,392697.08105224,0.8777
2013-10-27,NSW1,135038.24947501,121609.15963651,0.9006
2013-10-27,QLD1,124671.70072903,103231.4734781,0.828
2013-10-27,SA1,29391.895585,12674.0319693,0.4312
2013-10-27,TAS1,38974.98230101,2.35784808,0.0001
2013-10-27,VIC1,119315.20549999,155180.05812025,1.3006
2013-10-28,NEM,504521.40124773,432839.99291275,0.8579
2013-10-28,NSW1,159567.458984,141429.4986241,0.8863
2013-10-28,QLD1,136475.56589572,113188.50678824,0.8294
2013-10-28,SA1,32473.70646,12900.94637045,0.3973
2013-10-28,TAS1,40608.992599,2.38260906,0.0001
2013-10-28,VIC1,135395.67730901,165318.6585209,1.221
2013-10-29,NEM,506821.02364635,437345.85204661,0.8629
2013-10-29,NSW1,159829.36895299,137395.33875928,0.8596
2013-10-29,QLD1,137825.30495636,113905.14779898,0.8264
2013-10-29,SA1,29108.250465,15020.24326612,0.516
2013-10-29,TAS1,39294.683447,2.3613804,0.0001
2013-10-29,VIC1,140763.415825,171022.76084183,1.215
2013-10-30,NEM,495345.88209837,436811.05925875,0.8818
2013-10-30,NSW1,158682.81728401,137303.26890002,0.8653
2013-10-30,QLD1,135908.35474135,112832.53015449,0.8302
2013-10-30,SA1,25051.051587,14871.22081827,0.5936
2013-10-30,TAS1,38235.588557,2.35290576,0.0001
2013-10-30,VIC1,137468.06992901,171801.68648021,1.2498
2013-10-31,NEM,497064.5035264,440227.60107549,0.8857
2013-10-31,NSW1,162159.73824201,140144.65984209,0.8642
2013-10-31,QLD1,135775.02417139,113199.12598894,0.8337
2013-10-31,SA1,23889.377261,14502.20230538,0.6071
2013-10-31,TAS1,39163.104192,36.90894951,0.0009
2013-10-31,VIC1,136077.25966,172344.70398957,1.2665
2013-11-01,NEM,493883.59341583,437387.95004298,0.8856
2013-11-01,NSW1,170019.16356401,147337.32568663,0.8666
2013-11-01,QLD1,132284.29959781,110001.74791917,0.8316
2013-11-01,SA1,24619.468607,15678.96719673,0.6369
2013-11-01,TAS1,35756.731657,2.33580738,0.0001
2013-11-01,VIC1,131203.92999001,164367.57343307,1.2528
2013-11-02,NEM,457589.42620793,403890.20927616,0.8826
2013-11-02,NSW1,151763.328598,133565.15904571,0.8801
2013-11-02,QLD1,122438.96813593,101010.61280033,0.825
2013-11-02,SA1,25754.486164,13218.82631746,0.5133
2013-11-02,TAS1,34818.682446,2.35234548,0.0001
2013-11-02,VIC1,122813.960864,156093.25876718,1.271
2013-11-03,NEM,449664.71492676,377205.40511217,0.8389
2013-11-03,NSW1,143281.516979,124333.41091066,0.8678
2013-11-03,QLD1,122170.00712076,101762.47297259,0.833
2013-11-03,SA1,26213.650203,10350.27948865,0.3948
2013-11-03,TAS1,37739.16512401,2.30601798,0.0001
2013-11-03,VIC1,120260.37549999,140756.93572229,1.1704
2013-11-04,NEM,486974.34006296,417456.61441669,0.8572
2013-11-04,NSW1,162442.540779,141197.30317273,0.8692
2013-11-04,QLD1,131699.31873797,108772.06066423,0.8259
2013-11-04,SA1,27589.66867,11391.65159229,0.4129
2013-11-04,TAS1,39211.365509,1.91142846,0.0
2013-11-04,VIC1,126031.44636699,156093.68755898,1.2385
2013-11-05,NEM,476135.99896489,415302.91514982,0.8722
2013-11-05,NSW1,158628.745846,137350.03166685,0.8659
2013-11-05,QLD1,133181.75185891,108971.92213409,0.8182
2013-11-05,SA1,27629.313521,14727.51325621,0.533
2013-11-05,TAS1,34450.286572,6.72739619,0.0002
2013-11-05,VIC1,122245.90116698,154246.72069648,1.2618
2013-11-06,NEM,499097.94905844,421134.09535443,0.8438
2013-11-06,NSW1,157208.015061,134964.79018148,0.8585
2013-11-06,QLD1,134344.61602942,110558.69239458,0.8229
2013-11-06,SA1,35106.94174601,18293.29539455,0.5211
2013-11-06,TAS1,35287.202479,2.13490896,0.0001
2013-11-06,VIC1,137151.17374301,157315.18247486,1.147
2013-11-07,NEM,510393.83600833,435967.7722902,0.8542
2013-11-07,NSW1,169025.633679,147426.21741849,0.8722
2013-11-07,QLD1,135877.77358333,112222.28522657,0.8259
2013-11-07,SA1,31441.809011,16644.46107634,0.5294
2013-11-07,TAS1,37549.665629,2.10639486,0.0001
2013-11-07,VIC1,136498.954106,159672.70217394,1.1698
2013-11-08,NEM,515177.78525578,429224.5710357,0.8332
2013-11-08,NSW1,173032.01296101,147460.9506248,0.8522
2013-11-08,QLD1,136105.41492377,112634.73014763,0.8276
2013-11-08,SA1,35679.215466,14852.81283872,0.4163
2013-11-08,TAS1,39627.021693,2.1787218,0.0001
2013-11-08,VIC1,130734.120212,154273.89870275,1.1801
2013-11-09,NEM,466621.17556036,405715.21800968,0.8695
2013-11-09,NSW1,148011.113557,130530.8394753,0.8819
2013-11-09,QLD1,132566.04214036,109957.5222215,0.8295
2013-11-09,SA1,28017.802294,13824.64527473,0.4934
2013-11-09,TAS1,33454.610806,2.14434084,0.0001
2013-11-09,VIC1,124571.606763,151400.06669731,1.2154
2013-11-10,NEM,448473.1539358,385609.10614257,0.8598
2013-11-10,NSW1,134796.379885,117241.43728441,0.8698
2013-11-10,QLD1,133457.64159179,110052.24158182,0.8246
2013-11-10,SA1,29625.319905,13359.81117256,0.451
2013-11-10,TAS1,31893.591876,2.12172312,0.0001
2013-11-10,VIC1,118700.22067801,144953.49438066,1.2212
2013-11-11,NEM,505357.67713228,423385.41570798,0.8378
2013-11-11,NSW1,163216.381755,139739.70403465,0.8562
2013-11-11,QLD1,139468.83876029,116738.69833533,0.837
2013-11-11,SA1,30779.906592,14042.82511109,0.4562
2013-11-11,TAS1,37688.849905,2.0817657,0.0001
2013-11-11,VIC1,134203.70011999,152862.10646121,1.139
2013-11-12,NEM,509652.08754954,436637.81061267,0.8567
2013-11-12,NSW1,171936.070727,151802.20628874,0.8829
2013-11-12,QLD1,137617.95015055,116197.51909642,0.8443
2013-11-12,SA1,29003.985799,15127.75896557,0.5216
2013-11-12,TAS1,37754.989346,2.16446034,0.0001
2013-11-12,VIC1,133339.09152699,153508.1618016,1.1513
2013-11-13,NEM,514183.76030825,440517.31521591,0.8567
2013-11-13,NSW1,173000.55203499,147311.58092275,0.8515
2013-11-13,QLD1,137950.83845526,116841.97125312,0.847
2013-11-13,SA1,28715.091663,15453.92681275,0.5382
2013-11-13,TAS1,39168.915738,2.18326698,0.0001
2013-11-13,VIC1,135348.362417,160907.65296031,1.1888
2013-11-14,NEM,509360.8638037,437194.74484716,0.8583
2013-11-14,NSW1,171816.49007,147184.39294536,0.8566
2013-11-14,QLD1,139308.78777771,116754.79565872,0.8381
2013-11-14,SA1,29233.841059,15416.90772677,0.5274
2013-11-14,TAS1,39274.035493,2.15483802,0.0001
2013-11-14,VIC1,129727.70940399,157836.49367829,1.2167
2013-11-15,NEM,501444.46846981,432224.78278504,0.862
2013-11-15,NSW1,165633.00184399,141155.39105117,0.8522
2013-11-15,QLD1,139023.52222882,116323.39738731,0.8367
2013-11-15,SA1,30780.993187,14922.31842527,0.4848
2013-11-15,TAS1,37240.319794,2.59843818,0.0001
2013-11-15,VIC1,128766.631416,159821.07748311,1.2412
2013-11-16,NEM,456719.66779517,396321.55738579,0.8678
2013-11-16,NSW1,141566.335325,121290.09047758,0.8568
2013-11-16,QLD1,131744.79589217,110653.89249691,0.8399
2013-11-16,SA1,32413.709134,14104.53335633,0.4351
2013-11-16,TAS1,30822.386084,2.49798798,0.0001
2013-11-16,VIC1,120172.44136,150270.54306699,1.2505
2013-11-17,NEM,443427.09643064,394550.76280487,0.8898
2013-11-17,NSW1,133888.00114899,115074.5772122,0.8595
2013-11-17,QLD1,129168.41817466,108121.76531642,0.8371
2013-11-17,SA1,27644.982389,14648.45385794,0.5299
2013-11-17,TAS1,28970.31896,2.53522428,0.0001
2013-11-17,VIC1,123755.37575799,156703.43119403,1.2662
2013-11-18,NEM,499633.29141587,440606.51548478,0.8819
2013-11-18,NSW1,159748.2302,133665.00942628,0.8367
2013-11-18,QLD1,138040.46690388,114312.61279746,0.8281
2013-11-18,SA1,27648.22442499,18213.11727448,0.6587
2013-11-18,TAS1,34983.663364,2.82647127,0.0001
2013-11-18,VIC1,139212.706523,174412.94951529,1.2529
2013-11-19,NEM,503900.61748109,438890.40804583,0.871
2013-11-19,NSW1,158965.71778299,137123.36970082,0.8626
2013-11-19,QLD1,140353.55112712,116215.39462054,0.828
2013-11-19,SA1,31886.261179,15901.73843321,0.4987
2013-11-19,TAS1,34125.873814,109.34028492,0.0032
2013-11-19,VIC1,138569.21357798,169540.56500634,1.2235
2013-11-20,NEM,505557.29750071,424136.18330062,0.8389
2013-11-20,NSW1,162652.884089,135783.42284365,0.8348
2013-11-20,QLD1,141109.42783271,115872.96066054,0.8212
2013-11-20,SA1,33826.87246201,14887.71145719,0.4401
2013-11-20,TAS1,37313.204994,55.06592817,0.0015
2013-11-20,VIC1,130654.90812299,157537.02241107,1.2057
2013-11-21,NEM,511722.41400961,435643.34242398,0.8513
2013-11-21,NSW1,172820.830298,146450.62439083,0.8474
2013-11-21,QLD1,140792.72824462,117648.31527402,0.8356
2013-11-21,SA1,30524.670652,16324.21908202,0.5348
2013-11-21,TAS1,38464.12412,2.68372182,0.0001
2013-11-21,VIC1,129120.06069499,155217.49995529,1.2021
2013-11-22,NEM,500389.91944755,428544.73451267,0.8564
2013-11-22,NSW1,169879.436137,145295.75758177,0.8553
2013-11-22,QLD1,141013.35104254,116910.77685266,0.8291
2013-11-22,SA1,30093.300625,16075.74639761,0.5342
2013-11-22,TAS1,33677.947373,2.63301288,0.0001
2013-11-22,VIC1,125725.88427001,150259.82066775,1.1951
2013-11-23,NEM,456688.04318654,395173.17754043,0.8653
2013-11-23,NSW1,140360.660822,123843.05775779,0.8823
2013-11-23,QLD1,137433.98813555,115122.37334367,0.8377
2013-11-23,SA1,29387.40072,13643.47370707,0.4643
2013-11-23,TAS1,31083.992144,2.61575352,0.0001
2013-11-23,VIC1,118422.00136499,142561.65697838,1.2038
2013-11-24,NEM,445167.17897113,386643.33221523,0.8685
2013-11-24,NSW1,140887.941233,124905.51876291,0.8866
2013-11-24,QLD1,132371.13898012,110279.20870543,0.8331
2013-11-24,SA1,27020.717324,13532.17486481,0.5008
2013-11-24,TAS1,32778.367089,2.52988842,0.0001
2013-11-24,VIC1,112109.01434501,137923.89999366,1.2303
2013-11-25,NEM,499680.69897202,424845.81950477,0.8502
2013-11-25,NSW1,166790.43166,144030.99181129,0.8635
2013-11-25,QLD1,141211.08793299,116554.51544707,0.8254
2013-11-25,SA1,29351.00196901,17762.2166348,0.6052
2013-11-25,TAS1,36736.94957,2.561664,0.0001
2013-11-25,VIC1,125591.22784002,146495.53394761,1.1664
2013-11-26,NEM,509141.87269234,435905.66606913,0.8562
2013-11-26,NSW1,170360.645568,150915.58824253,0.8859
2013-11-26,QLD1,139587.22856035,116521.36470589,0.8348
2013-11-26,SA1,35376.88142899,22523.32150317,0.6367
2013-11-26,TAS1,35026.79185401,2.61953604,0.0001
2013-11-26,VIC1,128790.32528099,145942.7720815,1.1332
2013-11-27,NEM,520877.1667913,435825.09219706,0.8367
2013-11-27,NSW1,170682.092475,145461.98928278,0.8522
2013-11-27,QLD1,137655.45465929,114528.26443179,0.832
2013-11-27,SA1,40246.227271,22251.3099948,0.5529
2013-11-27,TAS1,34878.285726,2.627193,0.0001
2013-11-27,VIC1,137415.10666001,153580.90129469,1.1176
2013-11-28,NEM,518553.58192401,438451.51925031,0.8455
2013-11-28,NSW1,173581.500433,142334.42109174,0.82
2013-11-28,QLD1,138443.590676,114656.97035351,0.8282
2013-11-28,SA1,30563.383944,16110.86178292,0.5271
2013-11-28,TAS1,34514.655685,35.47715971,0.001
2013-11-28,VIC1,141450.45118601,165313.78886243,1.1687
2013-11-29,NEM,502602.64251701,430299.22541426,0.8561
2013-11-29,NSW1,164001.444886,137883.02253359,0.8407
2013-11-29,QLD1,138636.39510701,114377.50628524,0.825
2013-11-29,SA1,33689.386539,13806.43256987,0.4098
2013-11-29,TAS1,30008.070657,2.56257996,0.0001
2013-11-29,VIC1,136267.345328,164229.7014456,1.2052
2013-11-30,NEM,453313.84738711,399289.13508352,0.8808
2013-11-30,NSW1,141020.16070901,123654.75214441,0.8769
2013-11-30,QLD1,129276.94838011,110152.7782781,0.8521
2013-11-30,SA1,34121.874923,14204.42311986,0.4163
2013-11-30,TAS1,29656.655106,2.51004042,0.0001
2013-11-30,VIC1,119238.20826899,151274.67150073,1.2687
2013-12-01,NEM,443541.96868545,382812.01210716,0.8631
2013-12-01,NSW1,132923.636388,116092.0706868,0.8734
2013-12-01,QLD1,128423.05459644,108523.24240144,0.845
2013-12-01,SA1,33960.051639,14076.69468298,0.4145
2013-12-01,TAS1,30332.694221,2.52414948,0.0001
2013-12-01,VIC1,117902.53184101,144117.48018646,1.2223
2013-12-02,NEM,518622.70631269,443163.92803925,0.8545
2013-12-02,NSW1,172081.388377,150350.43731918,0.8737
2013-12-02,QLD1,134174.31398469,112899.6625801,0.8414
2013-12-02,SA1,31413.607585,17394.98339253,0.5537
2013-12-02,TAS1,36041.950255,64.56573213,0.0018
2013-12-02,VIC1,144911.446111,162454.27901531,1.1211
2013-12-03,NEM,514342.17611521,444330.06260986,0.8639
2013-12-03,NSW1,175442.79524701,152954.02728998,0.8718
2013-12-03,QLD1,134940.04018619,113181.32809863,0.8388
2013-12-03,SA1,30730.854477,16668.40818757,0.5424
2013-12-03,TAS1,32416.664144,2.54771334,0.0001
2013-12-03,VIC1,140811.82206101,161523.75132034,1.1471
2013-12-04,NEM,513465.269121,431975.30819936,0.8413
2013-12-04,NSW1,179226.460469,149867.49770287,0.8362
2013-12-04,QLD1,134027.056084,113543.63700586,0.8472
2013-12-04,SA1,35246.021729,13769.04810909,0.3907
2013-12-04,TAS1,32640.681929,2.5671591,0.0001
2013-12-04,VIC1,132325.04891,154792.55822244,1.1698
2013-12-05,NEM,510283.85032777,424325.51854936,0.8315
2013-12-05,NSW1,169055.476545,144571.47273971,0.8552
2013-12-05,QLD1,141491.40020178,120119.27397783,0.849
2013-12-05,SA1,35548.662575,11738.70149847,0.3302
2013-12-05,TAS1,32251.075731,2.47655304,0.0001
2013-12-05,VIC1,131937.23527499,147893.59378031,1.1209
2013-12-06,NEM,492371.3446552,423896.27295714,0.8609
2013-12-06,NSW1,164644.69753299,144306.87216951,0.8765
2013-12-06,QLD1,134916.63847219,114360.12059625,0.8476
2013-12-06,SA1,23325.46060301,14383.68095696,0.6167
2013-12-06,TAS1,38290.081067,2.50441878,0.0001
2013-12-06,VIC1,131194.46698001,150843.09481564,1.1498
2013-12-07,NEM,452441.40108111,396710.08903157,0.8768
2013-12-07,NSW1,150400.63147801,130459.0297976,0.8674
2013-12-07,QLD1,130531.60906108,111434.32569015,0.8537
2013-12-07,SA1,25534.6342,13663.09729952,0.5351
2013-12-07,TAS1,32728.291641,2.47452258,0.0001
2013-12-07,VIC1,113246.23470102,141151.16172172,1.2464
2013-12-08,NEM,453544.47111909,385049.83716226,0.849
2013-12-08,NSW1,145166.10430401,127501.64529672,0.8783
2013-12-08,QLD1,130015.39942409,110774.36528382,0.852
2013-12-08,SA1,31478.08214501,11922.00072882,0.3787
2013-12-08,TAS1,32718.84417999,2.51178294,0.0001
2013-12-08,VIC1,114166.04106599,134849.31406996,1.1812
2013-12-09,NEM,520219.92298075,435728.22081055,0.8376
2013-12-09,NSW1,182961.49699,153426.79250061,0.8386
2013-12-09,QLD1,137636.13487775,116840.69258869,0.8489
2013-12-09,SA1,32826.233762,12510.29081395,0.3811
2013-12-09,TAS1,36998.290421,2.57127234,0.0001
2013-12-09,VIC1,129797.76693,152947.87363496,1.1784
2013-12-10,NEM,525626.81750177,431331.5802335,0.8206
2013-12-10,NSW1,184691.045038,154725.81860555,0.8378
2013-12-10,QLD1,140162.58013477,118348.63052872,0.8444
2013-12-10,SA1,33827.25408,11240.40693756,0.3323
2013-12-10,TAS1,39242.601491,935.85129792,0.0238
2013-12-10,VIC1,127703.336758,146080.87286375,1.1439
2013-12-11,NEM,518668.49229014,441501.7098019,0.8512
2013-12-11,NSW1,175268.310906,155354.66523812,0.8864
2013-12-11,QLD1,145469.83149712,121674.74887233,0.8364
2013-12-11,SA1,27488.33036401,12207.20832648,0.4441
2013-12-11,TAS1,37899.1055,2090.13984517,0.0552
2013-12-11,VIC1,132542.91402301,150174.9475198,1.133
2013-12-12,NEM,512295.5452615,444438.09580706,0.8675
2013-12-12,NSW1,173628.436765,154218.05723011,0.8882
2013-12-12,QLD1,140180.1074875,118083.480569,0.8424
2013-12-12,SA1,26574.96234899,14569.34295158,0.5482
2013-12-12,TAS1,38186.496441,2063.73536168,0.054
2013-12-12,VIC1,133725.54221901,155503.47969469,1.1629
2013-12-13,NEM,519507.07487478,449908.25394377,0.866
2013-12-13,NSW1,179232.451871,160473.67169252,0.8953
2013-12-13,QLD1,141075.21179178,118863.44469376,0.8426
2013-12-13,SA1,24300.460732,13618.52590583,0.5604
2013-12-13,TAS1,37769.620374,2088.90538968,0.0553
2013-12-13,VIC1,137129.330106,154863.70626198,1.1293
2013-12-14,NEM,469625.27119137,410593.20664231,0.8743
2013-12-14,NSW1,148755.75603701,130675.98051687,0.8785
2013-12-14,QLD1,139936.03540236,118008.80566308,0.8433
2013-12-14,SA1,23255.271362,12319.83259065,0.5298
2013-12-14,TAS1,36988.4758,2089.36429478,0.0565
2013-12-14,VIC1,120689.73259,147499.22357693,1.2221
2013-12-15,NEM,457410.10548334,397565.76249802,0.8692
2013-12-15,NSW1,146922.869146,130360.09689211,0.8873
2013-12-15,QLD1,137804.33230834,115397.35552996,0.8374
2013-12-15,SA1,23517.020447,11815.65350766,0.5024
2013-12-15,TAS1,37180.90525,2086.91543424,0.0561
2013-12-15,VIC1,111984.978332,137905.74113405,1.2315
2013-12-16,NEM,513752.04438327,438223.28910781,0.853
2013-12-16,NSW1,174345.641764,158021.40295036,0.9064
2013-12-16,QLD1,144537.03758426,119910.54065602,0.8296
2013-12-16,SA1,28205.524521,15217.52908887,0.5395
2013-12-16,TAS1,37908.169665,2088.62153137,0.0551
2013-12-16,VIC1,128755.67084901,142985.19488119,1.1105
2013-12-17,NEM,522314.91115399,453962.81129805,0.8691
2013-12-17,NSW1,175405.22814,156478.1902364,0.8921
2013-12-17,QLD1,138567.95331699,115408.27066973,0.8329
2013-12-17,SA1,31526.14204799,16250.20133457,0.5155
2013-12-17,TAS1,35004.859409,2089.23323624,0.0597
2013-12-17,VIC1,141810.72824001,163736.91582111,1.1546
2013-12-18,NEM,532570.95473832,463928.94473409,0.8711
2013-12-18,NSW1,178275.627535,158185.30025208,0.8873
2013-12-18,QLD1,141858.94587729,117889.41913216,0.831
2013-12-18,SA1,40727.13574701,24802.30162027,0.609
2013-12-18,TAS1,36235.914541,2079.87695561,0.0574
2013-12-18,VIC1,135473.33103802,160972.04677397,1.1882
2013-12-19,NEM,566532.84228245,478737.23268531,0.845
2013-12-19,NSW1,184013.056027,161973.47932371,0.8802
2013-12-19,QLD1,140304.37125143,115784.09268892,0.8252
2013-12-19,SA1,44312.344869,27692.29258547,0.6249
2013-12-19,TAS1,37255.651285,2075.50876651,0.0557
2013-12-19,VIC1,160647.41885002,171211.8593207,1.0658
2013-12-20,NEM,559147.77850003,471850.81193326,0.8439
2013-12-20,NSW1,191359.67146198,161220.72394543,0.8425
2013-12-20,QLD1,147685.46262007,121857.72328364,0.8251
2013-12-20,SA1,46025.04563999,21842.47969818,0.4746
2013-12-20,TAS1,35684.64175899,2085.45851645,0.0584
2013-12-20,VIC1,138392.957019,164844.42648956,1.1911
2013-12-21,NEM,486996.43588017,422704.57284787,0.868
2013-12-21,NSW1,159775.26208701,137378.93462753,0.8598
2013-12-21,QLD1,138409.72247414,115661.21568463,0.8356
2013-12-21,SA1,30340.41662801,12902.70623072,0.4253
2013-12-21,TAS1,34069.189195,2088.47192755,0.0613
2013-12-21,VIC1,124401.84549601,154673.24437744,1.2433
2013-12-22,NEM,490325.69965344,424262.5648665,0.8653
2013-12-22,NSW1,162982.259368,139347.820774,0.855
2013-12-22,QLD1,138383.75013344,117083.71625929,0.8461
2013-12-22,SA1,25963.999031,11422.33909201,0.4399
2013-12-22,TAS1,36318.053219,2086.29706964,0.0574
2013-12-22,VIC1,126677.637902,154322.39167156,1.2182
2013-12-23,NEM,504951.54466153,438039.30836489,0.8675
2013-12-23,NSW1,178345.148182,149882.93078405,0.8404
2013-12-23,QLD1,135825.77235952,113694.73055021,0.8371
2013-12-23,SA1,23405.418811,11586.98483308,0.4951
2013-12-23,TAS1,35490.719466,2085.63138417,0.0588
2013-12-23,VIC1,131884.48584301,160789.03081338,1.2192
2013-12-24,NEM,467191.37281334,412059.07040827,0.882
2013-12-24,NSW1,147483.87436801,117639.30593912,0.7976
2013-12-24,QLD1,134359.98652734,113406.05977115,0.844
2013-12-24,SA1,20601.603449,12237.43420834,0.594
2013-12-24,TAS1,34550.557507,2089.55853092,0.0605
2013-12-24,VIC1,130195.35096199,166686.71195874,1.2803
2013-12-25,NEM,412397.02019634,368102.28995679,0.8926
2013-12-25,NSW1,118729.26643299,101972.43448317,0.8589
2013-12-25,QLD1,119356.58382137,101833.64856993,0.8532
2013-12-25,SA1,23410.305909,12833.67887974,0.5482
2013-12-25,TAS1,34518.536023,2088.87934371,0.0605
2013-12-25,VIC1,116382.32800998,149373.64868024,1.2835
2013-12-26,NEM,426368.53483307,375413.8805424,0.8805
2013-12-26,NSW1,125036.848081,106758.65096986,0.8538
2013-12-26,QLD1,124410.31212808,105986.3170219,0.8519
2013-12-26,SA1,23408.853579,11185.97698386,0.4779
2013-12-26,TAS1,34137.20327799,2090.40500064,0.0612
2013-12-26,VIC1,119375.317767,149392.53056614,1.2515
2013-12-27,NEM,462047.1541543,397979.65576905,0.8613
2013-12-27,NSW1,142207.752829,114732.35362272,0.8068
2013-12-27,QLD1,134319.84748831,112188.79760617,0.8352
2013-12-27,SA1,26214.198545,14605.8470131,0.5572
2013-12-27,TAS1,36156.299559,2086.88692724,0.0577
2013-12-27,VIC1,123149.05573299,154365.77059982,1.2535
2013-12-28,NEM,460020.84263843,381360.63241032,0.829
2013-12-28,NSW1,138495.15468699,118210.51725565,0.8535
2013-12-28,QLD1,130288.51160443,110517.13945067,0.8482
2013-12-28,SA1,34270.10298401,9260.29053524,0.2702
2013-12-28,TAS1,34651.00297101,2075.92461006,0.0599
2013-12-28,VIC1,122316.07039199,141296.7605587,1.1552
2012-01-01,NEM,476187.22950431,454268.98015924,0.954
2012-01-01,NSW1,150583.205551,141694.85101496,0.941
2012-01-01,QLD1,127667.13816083,103923.38779559,0.814
2012-01-01,SA1,37003.860847,21503.69869373,0.5811
2012-01-01,TAS1,22460.57712549,4549.85623179,0.2026
2012-01-01,VIC1,138472.44781999,182597.18642317,1.3187
2012-01-02,NEM,511063.63747232,469351.8037942,0.9184
2012-01-02,NSW1,165895.590783,156031.7296935,0.9405
2012-01-02,QLD1,134910.61295733,109910.67070911,0.8147
2012-01-02,SA1,43371.260954,21930.44733424,0.5056
2012-01-02,TAS1,27975.71027299,4407.18767984,0.1575
2012-01-02,VIC1,138910.462505,177071.76837751,1.2747
2012-01-03,NEM,551705.60972465,499385.8497057,0.9052
2012-01-03,NSW1,187952.15739,174051.9705738,0.926
2012-01-03,QLD1,143597.67398567,117660.53178703,0.8194
2012-01-03,SA1,39658.640491,23871.19309361,0.6019
2012-01-03,TAS1,27911.38801399,4405.88698036,0.1579
2012-01-03,VIC1,152585.74984399,179396.2672709,1.1757
2012-01-04,NEM,529531.23141998,494403.98578477,0.9337
2012-01-04,NSW1,188144.991889,175210.46115068,0.9313
2012-01-04,QLD1,140260.888206,113405.06347619,0.8085
2012-01-04,SA1,35515.41082199,17288.95628897,0.4868
2012-01-04,TAS1,22838.307684,4471.65344422,0.1958
2012-01-04,VIC1,142771.63281899,184027.85142471,1.289
2012-01-05,NEM,512992.2021035,486928.7069632,0.9492
2012-01-05,NSW1,180970.40691501,170493.76033068,0.9421
2012-01-05,QLD1,135871.20235299,109661.74574305,0.8071
2012-01-05,SA1,32615.26724201,15885.95991951,0.4871
2012-01-05,TAS1,20908.4612385,4524.01825259,0.2164
2012-01-05,VIC1,142626.86435499,186363.22271737,1.3066
2012-01-06,NEM,510948.23536766,487366.12463811,0.9538
2012-01-06,NSW1,174785.41417798,164926.44180778,0.9436
2012-01-06,QLD1,142866.01439767,115807.44862425,0.8106
2012-01-06,SA1,31829.76032499,16370.55775096,0.5143
2012-01-06,TAS1,20784.15742,4520.10575689,0.2175
2012-01-06,VIC1,140682.88904702,185741.57069823,1.3203
2012-01-07,NEM,490423.37091566,468250.67456584,0.9548
2012-01-07,NSW1,156473.837472,149527.62395777,0.9556
2012-01-07,QLD1,139898.22133566,115245.61599134,0.8238
2012-01-07,SA1,31779.079221,13809.79872524,0.4346
2012-01-07,TAS1,20431.767817,4522.99196052,0.2214
2012-01-07,VIC1,141840.46507,185144.64393097,1.3053
2012-01-08,NEM,485339.48159697,458645.20188153,0.945
2012-01-08,NSW1,149437.528045,141650.09593491,0.9479
2012-01-08,QLD1,147067.70383998,122496.85807326,0.8329
2012-01-08,SA1,34778.537415,12661.66110486,0.3641
2012-01-08,TAS1,17703.90407801,4483.17357613,0.2532
2012-01-08,VIC1,136351.80821898,177353.41319237,1.3007
2012-01-09,NEM,543956.09966566,507047.54582544,0.9321
2012-01-09,NSW1,178408.980067,166534.17270781,0.9334
2012-01-09,QLD1,165287.30751566,135523.1260191,0.8199
2012-01-09,SA1,32750.684672,13893.05025285,0.4242
2012-01-09,TAS1,21985.809379,4446.91858877,0.2023
2012-01-09,VIC1,145523.318032,186650.27825691,1.2826
2012-01-10,NEM,541297.4788005,507029.17785714,0.9367
2012-01-10,NSW1,177307.536189,165600.26982003,0.934
2012-01-10,QLD1,163159.299114,135096.81925427,0.828
2012-01-10,SA1,32883.92750801,13837.8377623,0.4208
2012-01-10,TAS1,21363.5767935,4408.58811612,0.2064
2012-01-10,VIC1,146583.13919599,188085.66290442,1.2831
